true_init_x,true_init_y,true_init_z,noise_coeff,var_sum,diff_x,diff_y,diff_z,v_x,v_y,v_z,diff_phi,diff_theta,diff_psi,phi_dot,theta_dot,psi_dot,r_var,phi_var,theta_var,psi_var,Tf,MP_Method,Cost,Status,curr_idx
1.2627277847867062,6.507149025213731,-2.2066182422404723,0.5579622198514629,1.1131919774226844,0.3390996002246709,-2.8838025630355744,0.24681882461760152,0.2874481688679679,-2.1193628713773665,0.25718803511209004,-0.033923450840736065,-0.006106641996376348,0.27662690083054087,-0.44412161346638634,-1.0873674349088251,0.007919597923707987,1.2434442043304443,0.013205014169216156,0.0008086638990789652,0.06502737104892731,2.139899659156799,min_vel,3.093692311637634,SUCCESS,72
1.2825699333131735,6.360773135439055,-2.189037022620314,1.2757602898291087,1.0707319783978164,1.7686609433887432,-14.494947245244862,3.557620057630601,0.268575691924968,-1.990096340573934,0.23840106001018505,-0.033923450840736065,-0.006106641996376348,0.004661873975072339,-0.42307290283759125,-1.300455121545389,0.03148602117479545,0.52260422706604,0.007872112095355988,0.005499139428138733,0.16830776631832123,10.620706748962402,min_vel,98.76293633105372,SUCCESS,73
1.366789502204933,5.685699242524244,-2.0823094211748225,1.3277616804780341,1.0578749300446362,0.011799121547817926,-0.09821500435058095,-0.014649011605312179,0.2407476910151299,-2.0066451830463468,0.35287291632990825,-0.033923450840736065,-0.006106641996376348,0.11527760426071665,-0.48047180042474175,-0.9759058667041062,0.01493321959578684,0.7658886909484863,0.01620156317949295,0.0037355676759034395,0.045028626918792725,0.17000000104308127,min_vel,0.017366502243097773,SUCCESS,74
1.3679931498842237,5.675667111726666,-2.080551077040936,0.0,0.9698153497185558,0.6544127296858673,-5.581525648183684,-0.7881604426037692,0.24070589429674472,-2.0061624195661274,0.3495802422849338,-0.033923450840736065,-0.006106641996376348,0.2490108768132071,-0.8308599795262455,-1.708770474745324,0.01641280225563605,0.25229930877685547,0.0025370679795742035,0.013770639896392822,0.04336293041706085,4.072330904006957,min_vel,11.398575072803428,SUCCESS,75
1.3996338842600062,5.41245177200497,-2.043249499397901,0.0,0.6887015477754176,0.6570585082671005,-5.314892131103082,0.5768561006500206,0.22383134655120882,-1.8569484507244634,0.20636424135081263,-0.033923450840736065,-0.006106641996376348,0.3880210677769522,-0.06890025884999189,-0.264052329183445,-0.17193402075589037,0.20428752899169922,0.00281606987118721,0.015018013305962086,0.051793232560157776,3.870432090759277,min_vel,10.265755045643688,SUCCESS,76
1.4269615864774015,5.186850309183657,-2.0173391565563255,0.0,0.47090855506248774,0.5315439375217637,-5.022272485711456,-0.2905047563499741,0.20308657574507227,-1.6645654442713245,0.1963837893920524,-0.033923450840736065,-0.006106641996376348,0.3573160926487784,0.36687640556159057,0.8411654021655126,-0.1021419082392581,0.1678624153137207,0.002725694328546524,0.014565231278538704,0.04836694896221161,3.641070032119751,min_vel,9.133537524940106,SUCCESS,77
1.4510104487905373,4.989236115192781,-1.997536077352807,0.0,0.3590833494905382,0.6504838264106039,-4.94650768312126,-0.9553157563809886,0.19347145585968756,-1.618164968192547,0.1318453724730704,-0.033923450840736065,-0.006106641996376348,0.39351900021103425,0.19998141433400024,0.2255052478772585,-0.052536032338131006,0.08358955383300781,0.002039574086666107,0.01481794472783804,0.04471014440059662,3.6558133602142333,min_vel,9.209570445962544,SUCCESS,78
1.473870602100182,4.793423597886008,-1.9875109845337406,0.0,0.2129494447261095,0.5577094568232366,-4.864289162162102,-0.9931657748434604,0.18806034083482584,-1.6187886306008867,0.035704761618316955,-0.033923450840736065,-0.006106641996376348,0.24837549129990144,-0.22432425570424286,-0.07978512154671606,-0.011587140418494464,0.04520130157470703,0.0016507133841514587,0.014667138457298279,0.038665771484375,3.597109746932983,min_vel,21.11354326581586,SUCCESS,79
1.50872795743472,4.501412188377609,-1.9919518648397734,0.0,0.16946634650230408,0.5009171598738529,-4.410956042410761,-1.2477582747412743,0.1995918838132937,-1.6602755748113767,-0.08104723498980469,-0.033923450840736065,-0.006106641996376348,0.33541567722824617,-0.010796250150013002,-0.20428564490870663,0.02020951444036633,0.04250049591064453,0.0019174367189407349,0.012916559353470802,0.03721996396780014,3.3279300212860106,min_vel,17.75652062254303,SUCCESS,80
1.541540147638897,4.222671474515013,-2.0145937663237636,0.0,0.13588050920516254,0.4807776222047666,-4.219137317784101,-0.8703152975393804,0.19363932342933785,-1.681887418422043,-0.1881672890117899,-0.033923450840736065,-0.006106641996376348,0.337356642880712,-0.17592652828676325,-0.3519195160342394,0.05115697980637135,0.05513763427734375,0.0023487843573093414,0.011605514213442802,0.03689372539520264,3.13429741859436,min_vel,15.583386756472368,SUCCESS,81
1.5711070352320196,3.962683179101159,-2.0470169550423174,0.0,0.131379758939147,0.4716065264660587,-3.9123658991424386,-0.9045605427478924,0.1872245609428734,-1.6555644790151443,-0.22584778220709778,-0.033923450840736065,-0.006106641996376348,0.24373562733200616,-0.01843517825136357,0.006948411948076061,0.07380296354001298,0.1605377197265625,0.0033876262605190277,0.010479680262506008,0.036611512303352356,2.9302213191986084,min_vel,13.668676612256268,SUCCESS,82
1.598560179475007,3.721853748088403,-2.0825472350554928,0.0,0.13161835633218288,0.4282004285401737,-3.6528960983815733,-0.7957480896713802,0.1903341704805293,-1.6431503394858156,-0.25974579862219827,-0.033923450840736065,-0.006106641996376348,0.24518855015305085,-0.07153214779285971,-0.12716461440085688,0.08140258644273862,0.10213708877563477,0.0031354278326034546,0.008741534315049648,0.03233615309000015,2.7341046810150145,min_vel,11.798974716214024,SUCCESS,83
1.6247273593523444,3.4996495537159253,-2.11911020676866,0.0,0.13058448899537325,0.3686874628696355,-3.4937633344387895,-0.7765844584929571,0.19316891793806096,-1.6246751305568905,-0.27724719551468113,-0.033923450840736065,-0.006106641996376348,0.2117617885258536,0.008086860312626216,-0.08160007172146054,0.08841005466069259,0.05507087707519531,0.0027930811047554016,0.007603357546031475,0.029548272490501404,2.6185798406600953,min_vel,10.800027737785522,SUCCESS,84
1.6494632413237926,3.2895523252299674,-2.156070794556852,0.0,0.16378987189382316,0.34595995123129764,-3.3665447095999745,-0.7846864033666545,0.18505770266170798,-1.6088020124493494,-0.2908820818096637,-0.033923450840736065,-0.006106641996376348,0.297092274823461,0.015689321877782162,-0.06459881218862987,0.09108536367768505,0.21166229248046875,0.004449762403964996,0.0071852244436740875,0.037284091114997864,2.5318370342254637,min_vel,10.039350810212692,SUCCESS,85
1.6718645150836249,3.087643714446237,-2.1935857031415167,0.0,0.1791990201920271,0.3098414920608181,-3.069476830057342,-0.7375415457216925,0.17085821618533162,-1.59662006600684,-0.30414256230461845,-0.033923450840736065,-0.006106641996376348,0.32781536976364656,-0.06743593659509527,-0.03707861693960884,0.09895235295187939,0.13913726806640625,0.004133053123950958,0.005324673838913441,0.03443640470504761,2.3204081296920775,min_vel,8.389081623101118,SUCCESS,86
1.6911225074231055,2.9032226035655326,-2.2295047361242255,0.0,0.17877646256238222,0.32482104765287656,-2.9261369433470863,-0.6693757556374442,0.1619975987800945,-1.5818538918476892,-0.31479532168644586,-0.033923450840736065,-0.006106641996376348,0.30432947079208905,-0.07755130233136653,-0.06820823536689627,0.13058834459060775,0.1657543182373047,0.004388149827718735,0.004301631823182106,0.03445965051651001,2.213472604751587,min_vel,7.582405451768563,SUCCESS,87
1.7087529400604466,2.7302661359725304,-2.2643706441599347,0.0,0.19783704658038914,0.29521518669744906,-2.7975108800120148,-0.6238509531637191,0.16036321526235342,-1.5631448040386167,-0.31890067878196565,-0.033923450840736065,-0.006106641996376348,0.2379165450718742,-0.061356414492677494,0.03824631290718506,0.1372342219009196,0.19952726364135742,0.004580356180667877,0.0032087883446365595,0.03433671593666077,2.116973066329956,min_vel,95.07558985016408,SUCCESS,88
1.7755421459552583,2.1062818156040244,-2.3841425026168412,0.0,0.25745355570688844,0.3092233713182675,-2.188285647369704,-0.5909734177865786,0.21321490031839324,-1.984735191824881,-0.3553332634355212,-0.033923450840736065,-0.006106641996376348,0.16794784466293833,-0.6130100714984522,-1.0631195363383867,0.1409554973128449,0.34735655784606934,0.006639104336500168,0.0005707137752324343,0.03853175789117813,1.7013734340667725,min_vel,55.08019311490312,SUCCESS,89
1.8392932793748034,1.5671778692745482,-2.490640198535366,0.9748940627932949,0.24087908971123398,0.27323243686788956,-3.2851358865051656,-0.44384528477972474,0.24798188431637447,-1.7876173875847323,-0.3931044504201879,-0.033923450840736065,-0.006106641996376348,0.24040587345627362,0.10035957952421595,-0.0978760488939752,0.13396440573929577,0.137664794921875,0.002299785614013672,0.002823521615937352,0.034920938313007355,2.4283573627471924,min_vel,129.86553479290447,SUCCESS,90
1.9230884333923335,0.777814394138005,-2.6289352241213635,1.1295691019275822,0.3515851819422096,0.42910391521174907,-1.4881609087446477,-0.7737720983971617,0.14966741476945644,-2.09322789365546,-0.29562463163176317,-0.033923450840736065,-0.006106641996376348,-0.05141131480666594,-0.6512841273915102,-0.5749764269634569,0.13140169136563973,0.6802105903625488,0.009599756449460983,0.0,0.046751514077186584,1.311925435066223,min_vel,28.292756095658078,SUCCESS,91
